PhotoTran 2 Sig Gen 1MHz Jack King 04/09/15
2860 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
2861 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
2862 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2863 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
2864 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2865 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2866 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2867 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2868 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
2869 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2870 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2871 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
2872 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2873 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2874 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
2875 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
2876 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2877 R 1018 0x52 0x0 0x3 0xfa 0x2c 0xff 
2878 R 962 0x52 0x0 0x3 0xc2 0x2c 0xff 
2879 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2880 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
2881 R 1001 0x52 0x0 0x3 0xe9 0x2c 0xff 
2882 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
2883 R 997 0x52 0x0 0x3 0xe5 0x2c 0xff 
2884 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
2885 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2886 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2887 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2888 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
2889 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
2890 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2891 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2892 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2893 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
2894 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2895 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
2896 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
2897 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2898 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2899 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2900 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2901 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2902 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
2903 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2904 F 1008 0x46 0x0 0x3 0xf0 0x2c 0xff 
2905 F 968 0x46 0x0 0x3 0xc8 0x2c 0xff 
2906 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
2907 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2908 F 1242 0x46 0x0 0x4 0xda 0x2c 0xff 
2909 F 738 0x46 0x0 0x2 0xe2 0x2c 0xff 
2910 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2911 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
2912 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2913 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
2914 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
2915 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
2916 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
2917 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
2918 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
2919 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2920 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2921 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
2922 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2923 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
2924 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2925 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2926 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2927 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2928 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2929 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2930 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2931 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
2932 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
2933 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2934 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
2935 F 997 0x46 0x0 0x3 0xe5 0x2c 0xff 
2936 F 983 0x46 0x0 0x3 0xd7 0x2c 0xff 
2937 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
2938 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
2939 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
2940 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
2941 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2942 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
2943 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2944 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2945 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2946 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
2947 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2948 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
2949 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
2950 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2951 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2952 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2953 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
2954 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
2955 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2956 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2957 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2958 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2959 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
2960 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
2961 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2962 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
2963 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
2964 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
2965 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
2966 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2967 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2968 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2969 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
2970 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
2971 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2972 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
2973 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2974 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
2975 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
2976 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2977 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2978 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2979 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2980 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2981 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
2982 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
2983 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
2984 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
2985 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
2986 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2987 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
2988 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
2989 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2990 R 1018 0x52 0x0 0x3 0xfa 0x2c 0xff 
2991 R 962 0x52 0x0 0x3 0xc2 0x2c 0xff 
2992 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
2993 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
2994 R 1001 0x52 0x0 0x3 0xe9 0x2c 0xff 
2995 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
2996 R 997 0x52 0x0 0x3 0xe5 0x2c 0xff 
2997 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
2998 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
2999 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3000 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3001 F 1007 0x46 0x0 0x3 0xef 0x2c 0xff 
3002 F 973 0x46 0x0 0x3 0xcd 0x2c 0xff 
3003 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3004 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3005 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
3006 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3007 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3008 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
3009 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3010 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3011 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3012 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3013 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3014 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3015 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3016 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3017 F 1008 0x46 0x0 0x3 0xf0 0x2c 0xff 
3018 F 968 0x46 0x0 0x3 0xc8 0x2c 0xff 
3019 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3020 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3021 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3022 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3023 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3024 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3025 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3026 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3027 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
3028 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3029 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3030 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3031 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3032 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3033 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3034 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3035 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3036 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
3037 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3038 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3039 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3040 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3041 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3042 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3043 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3044 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
3045 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
3046 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3047 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
3048 F 997 0x46 0x0 0x3 0xe5 0x2c 0xff 
3049 F 983 0x46 0x0 0x3 0xd7 0x2c 0xff 
3050 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3051 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3052 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3053 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3054 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3055 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
3056 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3057 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3058 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3059 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3060 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3061 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3062 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
3063 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3064 F 997 0x46 0x0 0x3 0xe5 0x2c 0xff 
3065 F 979 0x46 0x0 0x3 0xd3 0x2c 0xff 
3066 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3067 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3068 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3069 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3070 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
3071 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3072 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3073 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3074 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3075 R 997 0x52 0x0 0x3 0xe5 0x2c 0xff 
3076 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3077 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3078 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
3079 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
3080 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3081 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
3082 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3083 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
3084 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3085 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
3086 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3087 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
3088 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
3089 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3090 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3091 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3092 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3093 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3094 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3095 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3096 F 1008 0x46 0x0 0x3 0xf0 0x2c 0xff 
3097 F 968 0x46 0x0 0x3 0xc8 0x2c 0xff 
3098 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3099 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3100 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3101 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3102 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3103 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3104 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3105 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3106 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
3107 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3108 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3109 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3110 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3111 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3112 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3113 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3114 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3115 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
3116 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3117 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3118 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3119 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3120 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3121 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3122 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3123 F 1007 0x46 0x0 0x3 0xef 0x2c 0xff 
3124 F 976 0x46 0x0 0x3 0xd0 0x2c 0xff 
3125 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3126 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3127 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3128 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3129 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
3130 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3131 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3132 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
3133 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3134 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3135 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3136 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3137 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3138 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3139 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3140 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3141 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
3142 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3143 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3144 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3145 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
3146 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3147 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3148 F 1011 0x46 0x0 0x3 0xf3 0x2c 0xff 
3149 F 969 0x46 0x0 0x3 0xc9 0x2c 0xff 
3150 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3151 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3152 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
3153 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3154 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3155 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3156 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3157 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3158 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3159 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3160 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3161 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3162 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
3163 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3164 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3165 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3166 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3167 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3168 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
3169 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3170 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3171 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3172 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3173 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3174 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3175 R 1007 0x52 0x0 0x3 0xef 0x2c 0xff 
3176 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
3177 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3178 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3179 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
3180 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3181 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3182 R 1018 0x52 0x0 0x3 0xfa 0x2c 0xff 
3183 R 962 0x52 0x0 0x3 0xc2 0x2c 0xff 
3184 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3185 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
3186 F 1001 0x46 0x0 0x3 0xe9 0x2c 0xff 
3187 F 979 0x46 0x0 0x3 0xd3 0x2c 0xff 
3188 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3189 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3190 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3191 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
3192 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3193 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3194 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3195 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3196 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
3197 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3198 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3199 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3200 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3201 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3202 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
3203 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3204 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3205 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3206 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3207 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3208 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3209 R 1014 0x52 0x0 0x3 0xf6 0x2c 0xff 
3210 R 966 0x52 0x0 0x3 0xc6 0x2c 0xff 
3211 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3212 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3213 F 1000 0x46 0x0 0x3 0xe8 0x2c 0xff 
3214 F 980 0x46 0x0 0x3 0xd4 0x2c 0xff 
3215 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3216 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
3217 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3218 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3219 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3220 R 991 0x52 0x0 0x3 0xdf 0x2c 0xff 
3221 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3222 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3223 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3224 F 993 0x46 0x0 0x3 0xe1 0x2c 0xff 
3225 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3226 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3227 F 987 0x46 0x0 0x3 0xdb 0x2c 0xff 
3228 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3229 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3230 F 991 0x46 0x0 0x3 0xdf 0x2c 0xff 
3231 F 989 0x46 0x0 0x3 0xdd 0x2c 0xff 
3232 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3233 F 986 0x46 0x0 0x3 0xda 0x2c 0xff 
3234 F 994 0x46 0x0 0x3 0xe2 0x2c 0xff 
3235 F 990 0x46 0x0 0x3 0xde 0x2c 0xff 
3236 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
3237 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3238 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3239 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3240 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
3241 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
3242 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3243 R 986 0x52 0x0 0x3 0xda 0x2c 0xff 
3244 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3245 R 1011 0x52 0x0 0x3 0xf3 0x2c 0xff 
3246 R 969 0x52 0x0 0x3 0xc9 0x2c 0xff 
3247 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3248 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3249 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3250 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3251 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3252 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3253 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3254 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
3255 R 990 0x52 0x0 0x3 0xde 0x2c 0xff 
3256 R 1004 0x52 0x0 0x3 0xec 0x2c 0xff 
3257 R 973 0x52 0x0 0x3 0xcd 0x2c 0xff 
3258 R 1000 0x52 0x0 0x3 0xe8 0x2c 0xff 
3259 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3260 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3261 R 1018 0x52 0x0 0x3 0xfa 0x2c 0xff 
3262 R 962 0x52 0x0 0x3 0xc2 0x2c 0xff 
3263 R 994 0x52 0x0 0x3 0xe2 0x2c 0xff 
3264 R 989 0x52 0x0 0x3 0xdd 0x2c 0xff 
3265 R 1001 0x52 0x0 0x3 0xe9 0x2c 0xff 
3266 R 979 0x52 0x0 0x3 0xd3 0x2c 0xff 
3267 R 997 0x52 0x0 0x3 0xe5 0x2c 0xff 
3268 R 983 0x52 0x0 0x3 0xd7 0x2c 0xff 
3269 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
3270 R 993 0x52 0x0 0x3 0xe1 0x2c 0xff 
3271 R 987 0x52 0x0 0x3 0xdb 0x2c 0xff 
